#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	dnsSummary
#open	2019-04-15-09-57-59
#fields	srcAddr	totalDnsReq	totalDnsFail	uniqueIpAddr	failureTypesDetected	freqOfFailedReq	totalNXDomainFail	totalServFail	totalRefused	dstAddr	failedDomain	passedDomain
#types	addr	count	count	count	set[string]	count	count	count	count	set[addr]	set[string]	set[string]
147.32.84.165	23	1	281	NXDOMAIN	1	1	0	0	147.32.88.175,147.32.84.79,192.168.0.59,147.32.81.91,195.113.232.90,147.32.79.178,147.33.84.240,147.32.82.129,147.32.88.119,147.32.82.136,147.32.88.236,119.147.45.251,147.32.81.151,147.32.81.33,192.168.0.240,147.32.79.59,147.32.88.237,208.98.43.148,192.168.0.181,147.32.80.105,192.168.0.4,147.32.81.147,147.32.81.88,147.32.83.175,147.32.83.53,147.32.82.248,119.147.45.254,147.32.80.165,147.32.87.134,147.32.79.237,147.32.87.251,147.32.86.31,147.32.84.171,147.32.81.210,192.168.0.122,147.32.86.85,122.225.115.158,147.32.81.30,183.60.16.16,147.32.87.13,147.32.82.13,192.168.0.118,192.168.1.47,147.32.88.117,147.32.86.150,147.32.79.181,219.133.49.171,183.60.49.125,147.32.80.106,147.32.84.59,147.32.83.235,147.32.85.220,195.113.232.98,147.32.82.193,147.33.84.122,147.32.87.192,147.32.81.203,147.32.88.116,183.60.48.105,219.133.60.36,147.32.79.182,147.32.80.223,112.90.138.160,119.147.45.253,147.32.84.255,147.32.83.172,147.32.81.31,147.32.82.12,222.189.228.111,147.32.85.47,147.32.83.232,174.128.235.237,147.32.87.132,147.32.79.1,147.32.84.2,147.32.82.76,147.32.79.3,147.33.84.1,147.32.87.195,147.32.81.29,175.6.0.105,147.32.81.92,218.83.161.9,147.32.81.148,147.33.84.63,147.32.88.178,147.33.84.121,183.60.48.106,147.32.80.166,147.32.85.225,147.33.84.3,147.32.79.62,147.32.80.161,147.32.86.91,122.225.115.159,147.32.83.59,147.32.88.238,147.32.87.12,112.95.240.126,147.32.79.121,112.95.240.134,147.32.86.147,147.32.82.133,192.168.1.165,147.32.87.73,112.90.86.182,147.32.80.102,147.32.81.206,147.32.86.210,147.32.86.32,147.32.80.46,147.32.84.1,119.147.45.14,147.32.81.144,147.32.80.47,192.168.0.1,147.33.84.118,147.33.84.182,119.147.45.15,147.33.84.241,147.32.79.63,147.32.83.57,147.32.82.189,147.32.86.30,147.32.83.120,192.168.1.223,147.32.86.92,222.73.45.135,192.168.1.107,147.32.85.165,147.32.82.251,147.32.88.239,147.32.87.74,119.147.45.89,147.32.86.88,147.32.86.206,147.32.82.69,147.32.82.132,147.32.88.57,60.28.190.87,147.32.82.15,147.32.87.193,147.32.85.43,147.32.86.33,147.33.84.2,112.95.240.73,192.168.1.43,147.32.80.164,192.168.1.224,147.32.88.118,147.32.81.90,147.32.88.177,147.32.79.240,147.32.80.225,58.60.15.39,147.32.83.56,123.125.115.150,183.60.16.244,192.168.0.182,147.32.81.150,147.33.84.62,147.32.87.133,112.90.86.183,147.32.85.106,147.32.85.164,147.32.83.179,147.32.88.58,183.60.49.123,147.33.84.237,147.32.88.235,147.32.88.1,147.32.87.76,183.60.16.12,147.32.87.135,147.32.83.176,147.32.82.135,147.33.84.181,147.32.86.208,119.147.45.252,147.32.81.89,147.32.85.107,147.32.87.17,147.32.82.73,147.32.83.119,147.32.84.3,112.95.240.74,183.60.16.10,147.32.87.75,147.32.85.224,147.32.83.238,147.32.82.75,147.32.82.195,183.60.48.104,147.32.87.253,192.168.0.62,192.168.1.102,192.168.0.2,147.32.85.223,147.32.82.16,147.32.81.209,147.32.82.196,147.32.88.179,147.32.85.161,147.32.82.254,147.32.81.207,147.32.84.62,192.168.0.3,192.168.1.106,147.32.87.252,147.32.79.2,147.32.87.72,183.60.48.103,147.32.88.176,147.32.86.151,147.32.83.239,202.96.209.5,192.168.0.121,222.73.45.106,147.32.83.236,183.60.16.15,222.73.121.38,147.32.86.90,192.168.1.46,147.32.83.117,147.32.83.60,175.6.0.103,147.32.86.148,147.32.80.224,147.32.85.105,147.32.85.48,183.60.48.101,112.90.86.184,147.32.87.15,147.32.88.60,147.32.81.32,147.32.79.122,147.32.84.63,147.32.87.14,147.32.83.178,183.60.49.30,123.125.114.224,112.95.240.64,58.60.14.37,147.32.87.136,192.168.1.225,192.168.0.183,147.32.79.241,147.32.86.207,147.32.86.149,147.32.88.59,192.168.0.241,147.32.86.29,183.60.49.124,112.90.86.181,147.32.80.9,147.32.88.56,183.60.49.126,147.32.87.196,192.168.1.164,147.32.82.252,192.168.1.166,147.32.82.192,147.32.82.9,147.32.87.254,183.60.49.33,147.32.88.120,147.32.81.26,183.60.16.17,147.32.82.72,147.32.86.209,192.168.1.105,147.32.83.116,147.32.83.1,147.32.80.48,119.147.45.13,147.32.87.194,183.60.49.31,147.32.86.89,147.32.83.115,147.32.85.46,147.32.84.181	wpad	www.xd3c.com,track.qvod.com,fw.qq.com,stun.qvod.com,33.86.32.147.in-addr.arpa,hao123.com,zxc.78rr.cn,update.qvod.com,www.hao123.com,www.caifu5678.cn,register.9you.com,88.86.32.147.in-addr.arpa,ip.dmy2.com,qq.0x3x.com,t.dmy2.com,agent.qvod.com,javadl-esd.sun.com,crl.microsoft.com,qd.qvod.com,181.84.32.147.in-addr.arpa
147.32.84.165	65	1	645	NXDOMAIN	1	1	0	0	147.32.82.248,183.60.49.125,147.33.84.237,147.32.85.48,147.32.83.130,147.33.84.61,183.60.48.104,192.168.1.165,147.32.85.106,147.32.81.212,147.33.84.64,147.32.81.35,147.32.84.179,192.168.0.63,147.32.84.3,147.32.81.152,147.32.79.237,147.32.88.3,147.32.87.198,147.32.84.2,112.95.240.73,147.32.81.90,147.32.87.79,147.32.83.136,147.32.86.156,147.32.84.63,147.32.81.88,147.32.82.213,147.32.87.82,192.168.0.62,147.32.82.144,147.32.85.109,119.147.45.14,112.95.240.64,183.60.16.17,119.147.45.254,192.168.1.166,147.32.88.69,147.32.88.65,147.32.81.158,147.32.86.214,147.32.86.213,147.32.86.92,192.168.1.48,208.98.43.148,147.32.83.238,147.32.82.76,147.32.85.43,192.168.0.252,218.83.161.9,147.32.83.1,147.32.84.1,147.32.83.198,147.32.85.47,147.32.83.244,147.33.84.183,147.32.79.63,147.32.81.169,147.32.88.236,147.32.87.12,147.32.79.2,147.32.81.147,147.32.80.225,147.32.79.180,147.32.87.142,192.168.0.118,147.32.81.213,147.32.87.251,147.32.82.138,147.32.82.18,147.32.82.210,147.32.82.136,147.32.79.240,147.32.79.183,147.32.81.104,147.32.81.164,192.168.1.107,147.32.88.244,147.32.79.120,112.95.240.126,147.32.83.124,147.32.86.218,147.32.82.80,192.168.1.106,147.32.88.247,147.32.87.24,147.32.85.169,147.32.87.23,199.59.164.114,147.32.86.94,183.60.48.103,147.32.82.30,147.32.79.121,147.32.88.187,147.32.80.108,147.32.88.56,147.32.85.220,147.32.82.193,183.60.49.31,137.254.16.78,147.32.80.44,147.32.82.254,183.60.16.15,147.32.88.117,147.32.83.7,112.90.86.183,147.32.87.75,123.125.114.224,122.225.115.158,147.32.85.225,147.32.80.45,147.32.88.238,147.32.83.186,147.32.88.184,147.32.82.82,147.32.86.158,147.32.88.251,147.32.88.123,147.32.82.195,147.32.84.79,147.32.82.69,147.32.87.13,147.32.82.12,147.32.82.9,147.32.81.218,147.32.83.239,147.32.84.255,147.32.82.21,147.32.86.44,147.32.85.105,192.168.1.110,147.32.86.212,147.32.88.116,183.60.49.123,147.32.83.117,147.32.82.218,147.32.85.168,147.32.81.32,147.32.83.60,147.32.84.61,147.32.88.118,147.32.88.67,147.32.88.188,147.32.86.148,147.32.83.178,147.33.84.123,147.32.82.73,119.147.45.13,147.32.82.13,147.32.85.229,147.32.88.119,147.32.80.167,119.147.45.89,147.33.84.62,147.32.85.164,147.32.87.252,147.33.84.120,147.33.84.2,147.32.88.243,202.96.209.5,192.168.1.109,147.32.85.167,192.168.0.182,147.32.79.61,119.147.45.15,147.32.87.137,147.32.88.177,147.32.79.181,147.32.87.133,147.32.84.118,147.32.79.124,147.32.83.123,147.32.81.153,147.32.80.228,192.168.1.50,147.32.79.182,147.32.86.210,147.32.83.53,147.32.86.97,147.32.83.127,195.113.232.98,147.32.80.107,192.168.0.239,147.32.82.85,147.32.79.1,147.32.81.150,147.32.84.54,147.32.87.14,147.32.86.85,192.168.0.124,147.32.83.2,147.32.83.188,192.168.1.168,147.32.86.147,147.32.81.207,192.168.1.164,147.32.84.171,147.32.82.129,192.168.0.1,147.32.87.15,192.168.0.183,147.32.80.238,147.33.84.239,147.32.83.250,147.32.80.161,147.32.88.125,147.32.81.206,147.32.85.110,147.32.82.252,147.32.81.31,147.33.84.1,147.32.81.109,147.32.87.73,147.32.83.243,147.32.80.58,147.32.85.231,147.32.88.68,147.32.87.195,147.32.80.166,174.127.86.151,147.32.84.183,147.33.84.124,147.32.82.84,147.32.88.189,147.32.80.48,147.32.86.89,147.32.84.64,147.32.80.223,147.32.84.60,147.32.80.9,147.32.81.215,147.32.88.120,147.33.84.60,147.32.88.129,147.32.79.60,147.32.87.192,192.168.1.169,147.32.81.34,147.32.83.56,147.32.82.203,147.32.86.35,222.189.228.111,58.60.15.39,147.32.87.83,147.32.82.139,147.32.87.134,147.32.87.21,147.33.84.122,147.32.88.183,147.32.81.30,147.32.86.32,147.32.82.77,192.168.0.242,147.32.82.137,147.32.88.64,147.32.79.123,147.32.87.72,147.32.86.96,147.32.85.51,147.32.87.203,192.168.0.180,147.32.80.46,147.32.81.26,147.32.79.239,147.32.88.245,147.32.86.154,192.168.1.228,147.32.88.66,147.32.83.67,147.32.82.72,147.32.87.202,183.60.49.30,147.32.83.187,123.125.115.150,192.168.0.3,147.32.81.154,147.32.86.151,147.32.88.9,147.32.85.170,147.32.87.18,192.168.1.227,147.32.81.211,147.32.83.57,147.32.88.179,147.33.84.179,147.32.83.10,192.168.1.102,147.33.84.184,147.32.82.132,192.168.1.226,147.32.79.178,147.32.82.189,147.32.85.50,147.32.87.144,147.32.82.22,147.32.80.50,147.32.87.145,147.32.81.92,192.168.1.178,147.32.81.36,147.33.84.121,147.32.81.95,183.60.16.12,147.32.83.176,147.32.85.223,147.32.87.84,147.32.83.9,219.133.49.171,147.32.87.201,147.33.84.182,147.32.83.16,147.32.86.98,147.32.83.144,147.33.84.118,147.32.82.199,192.168.1.46,147.32.81.156,147.32.87.17,192.168.0.2,147.32.79.59,147.32.80.169,147.32.79.122,147.32.81.229,112.90.86.182,147.32.80.102,147.32.82.142,147.32.85.107,147.32.80.229,192.168.1.108,147.32.86.216,147.32.83.128,112.90.86.181,147.32.87.204,147.32.87.139,147.32.83.184,147.32.84.99,147.32.79.179,147.32.85.45,147.32.86.31,175.6.0.103,147.32.87.81,119.147.45.251,147.32.81.96,147.32.88.249,147.32.81.98,147.32.84.4,147.32.83.185,147.32.83.190,147.32.80.226,147.32.83.248,147.32.79.241,147.32.83.66,147.33.84.63,147.32.82.251,192.168.1.3,192.168.0.181,147.32.85.49,192.168.0.179,147.32.85.108,147.32.87.22,147.32.83.59,147.32.81.148,192.168.0.134,192.168.1.47,147.32.82.19,147.32.83.76,147.32.82.141,147.32.84.242,147.32.86.29,147.32.88.5,147.32.82.15,147.32.88.130,147.32.88.176,147.32.84.243,192.168.1.167,147.32.84.184,147.32.86.37,147.32.80.168,147.32.85.46,147.32.85.230,147.32.83.65,192.168.0.244,147.32.83.138,192.168.1.43,112.90.138.160,147.32.82.201,147.32.88.7,147.32.88.248,147.32.80.230,147.32.82.158,147.32.83.182,192.168.0.59,174.128.235.237,183.60.49.126,147.32.82.20,183.60.48.105,147.32.81.94,147.33.84.192,147.32.85.63,183.60.16.16,147.32.88.60,147.32.86.93,147.32.82.79,147.32.83.4,119.147.45.252,147.32.86.155,147.32.81.219,147.32.83.246,147.32.87.19,147.32.86.217,147.32.86.95,147.33.84.241,147.32.88.70,183.60.16.10,147.32.88.4,192.168.1.223,147.32.82.196,183.60.48.101,147.32.87.143,147.32.81.93,147.32.86.150,147.32.83.115,147.32.88.126,147.32.82.75,192.168.0.4,147.32.86.209,147.32.83.18,147.32.79.242,147.32.81.214,147.32.88.186,147.32.86.49,147.33.84.243,147.32.88.1,147.32.83.189,147.32.85.118,222.73.121.38,147.32.82.78,147.32.87.132,147.32.82.98,192.168.0.122,147.32.86.153,147.32.81.91,147.32.83.172,147.32.82.143,147.32.83.116,147.32.83.120,147.32.87.197,147.32.84.123,147.32.80.49,147.32.86.211,147.32.80.170,147.32.79.244,147.32.81.209,147.32.88.59,147.32.83.68,147.32.86.38,147.32.88.124,147.32.80.227,222.73.45.106,147.32.82.90,147.32.81.33,147.32.86.157,147.32.87.140,192.168.0.61,192.168.0.121,147.32.86.152,192.168.0.184,147.32.82.135,147.32.83.63,147.32.82.150,192.168.1.170,147.32.81.29,147.32.81.216,147.32.88.10,183.60.49.33,147.32.88.190,147.32.81.144,147.32.83.242,147.32.87.80,147.32.80.123,175.6.0.105,112.95.240.134,147.32.88.242,147.32.80.47,147.32.86.90,192.168.1.171,147.32.79.58,147.32.86.206,147.32.83.8,192.168.1.49,147.32.81.37,147.32.83.5,147.33.84.242,147.32.85.228,147.32.80.110,147.33.84.59,192.168.0.241,147.32.87.141,147.32.88.128,147.32.87.136,147.32.81.157,147.32.88.235,147.32.82.133,147.32.85.227,147.32.88.185,147.32.82.81,192.168.1.45,147.32.82.17,183.60.49.124,147.32.88.250,147.32.83.24,147.33.84.240,147.32.85.226,192.168.1.224,147.32.82.200,147.32.87.253,147.32.80.224,147.32.85.243,147.32.85.165,147.32.85.224,147.32.82.16,147.32.87.193,147.32.86.34,147.32.84.62,58.60.14.37,147.32.82.35,147.32.83.78,147.32.83.175,147.32.88.127,147.32.86.208,147.32.87.194,147.32.83.249,147.33.84.119,147.32.81.38,192.168.0.243,147.32.87.254,147.32.88.178,183.60.48.106,147.32.81.89,147.32.79.119,147.32.79.3,147.32.82.197,60.28.190.87,147.32.83.247,147.32.82.198,147.32.83.204,147.32.79.243,147.32.84.231,192.168.0.120,147.32.79.4,219.133.60.36,112.90.86.184,147.32.82.140,147.33.84.180,192.168.1.104,147.32.88.57,192.168.1.229,147.32.80.111,147.32.86.88,147.32.86.207,147.33.84.3,147.32.88.58,195.113.232.90,147.32.83.235,147.32.85.166,147.32.85.161,192.168.1.225,147.32.83.179,147.32.86.149,147.32.88.175,192.168.1.230,147.32.83.69,147.32.87.135,147.32.87.20,147.32.83.64,147.32.88.237,192.168.0.123,147.32.81.224,147.32.82.24,147.32.86.91,147.32.82.204,147.32.82.23,147.32.87.77,147.32.80.106,147.32.88.63,147.32.81.210,147.32.83.183,147.33.84.244,147.32.88.246,147.32.80.165,222.73.45.135,147.32.81.151,147.32.87.74,192.168.0.60,147.32.81.155,119.147.45.253,192.168.0.119,147.32.88.239,147.32.82.83,147.32.83.126,147.32.80.164,147.32.86.30,183.60.16.244,147.32.87.76,122.225.115.159,147.32.88.202,147.32.87.138,147.33.84.181,147.32.83.3,147.32.88.8,147.32.79.62,147.32.80.109,147.32.84.59,147.32.84.181,147.32.86.36,147.32.87.196,147.32.82.192,147.32.87.199,192.168.1.105,147.32.83.62,147.32.83.119,147.32.83.84,192.168.0.245,147.32.83.122,147.32.86.215,147.32.83.129,147.32.87.78,147.32.83.70,147.32.80.105,192.168.1.183,147.32.83.125,192.168.0.240,147.32.83.245,147.32.83.6,147.32.83.196,147.32.81.203,147.32.83.232,147.32.83.236,147.32.81.217,112.95.240.74,147.32.86.33,147.32.87.200,147.32.88.6,147.32.81.97,147.32.82.202	wpad	www.xd3c.com,track.qvod.com,fw.qq.com,95.86.32.147.in-addr.arpa,stun.qvod.com,33.86.32.147.in-addr.arpa,hao123.com,zxc.78rr.cn,update.qvod.com,www.hao123.com,www.caifu5678.cn,register.9you.com,88.86.32.147.in-addr.arpa,dl.javafx.com,ip.dmy2.com,qq.0x3x.com,t.dmy2.com,agent.qvod.com,javadl-esd.sun.com,crl.microsoft.com,qd.qvod.com,181.84.32.147.in-addr.arpa
61.191.61.238	0	0	1	(empty)	0	0	0	0	147.32.84.165	(empty)	(empty)
122.225.115.159	0	0	1	(empty)	0	0	0	0	147.32.84.165	(empty)	(empty)
122.225.115.158	0	0	1	(empty)	0	0	0	0	147.32.84.165	(empty)	(empty)
147.32.84.171	0	0	1	(empty)	0	0	0	0	147.32.84.165	(empty)	(empty)
90.177.113.3	0	0	1	(empty)	0	0	0	0	147.32.84.165	(empty)	(empty)
95.130.170.231	0	0	1	(empty)	0	0	0	0	147.32.84.165	(empty)	(empty)
64.142.97.114	0	0	1	(empty)	0	0	0	0	147.32.84.165	(empty)	(empty)
61.160.213.49	0	0	1	(empty)	0	0	0	0	147.32.84.165	(empty)	(empty)
